brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-06-21,8.0,8629a54b7ffffff,18,10,15,11,19,23,13,109,20,81
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-06-28,9.0,8629a54b7ffffff,8,9,10,8,13,12,16,76,11,59
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-07-05,8.0,8629a54b7ffffff,9,11,15,13,16,23,11,98,22,71
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-07-12,8.0,8629a54b7ffffff,13,11,9,18,12,21,10,94,26,63
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-07-19,7.5,8629a54b7ffffff,10,14,10,19,20,13,6,92,17,65
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-07-26,8.0,8629a54b7ffffff,10,15,14,15,10,14,8,86,14,60
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-08-02,7.0,8629a54b7ffffff,14,12,12,19,15,21,9,102,22,74
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-08-09,8.0,8629a54b7ffffff,9,10,15,3,18,17,14,86,20,56
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-08-16,7.0,8629a54b7ffffff,12,13,10,15,12,9,13,84,21,53
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-08-23,8.0,8629a54b7ffffff,13,9,15,14,16,13,12,92,17,60
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-08-30,8.0,8629a54b7ffffff,10,6,9,12,11,29,15,92,23,60
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-09-06,8.0,8629a54b7ffffff,13,11,11,8,20,14,16,93,21,66
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-09-13,7.0,8629a54b7ffffff,12,10,18,18,11,11,6,86,19,60
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-09-20,8.0,8629a54b7ffffff,9,12,10,10,10,15,13,79,16,56
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-09-27,8.0,8629a54b7ffffff,12,10,10,10,15,13,7,77,20,40
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-10-04,9.0,8629a54b7ffffff,14,17,4,10,14,20,7,86,18,62
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-10-11,8.0,8629a54b7ffffff,10,12,12,13,17,8,10,82,17,59
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-10-18,8.0,8629a54b7ffffff,8,14,12,18,24,16,12,104,15,75
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-10-25,7.0,8629a54b7ffffff,12,17,19,18,22,14,16,118,23,83
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-11-01,7.0,8629a54b7ffffff,22,15,7,17,14,23,16,114,28,72
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-11-08,8.0,8629a54b7ffffff,20,8,16,9,13,26,12,104,24,59
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-11-15,9.0,8629a54b7ffffff,19,18,15,17,11,13,10,103,22,72
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-11-22,8.0,8629a54b7ffffff,17,17,14,2,16,16,18,100,20,72
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-11-29,9.0,8629a54b7ffffff,24,16,22,16,7,17,16,118,27,72
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-12-06,8.0,8629a54b7ffffff,5,18,18,20,19,23,12,115,27,75
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-12-13,8.0,8629a54b7ffffff,14,9,18,12,13,12,13,91,19,61
Taco Bell,33.5263,-117.7108,30022 Crown Valley Pkwy,Laguna Niguel,92677.0,2021-12-20,9.0,8629a54b7ffffff,21,17,9,14,9,0,9,79,21,53
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2020-12-28,10.5,8629a5487ffffff,2,7,4,9,9,8,9,48,13,31
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-01-04,19.0,8629a5487ffffff,2,8,3,3,7,7,7,37,10,17
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-01-11,17.0,8629a5487ffffff,6,5,5,4,12,5,12,49,12,26
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-01-18,17.5,8629a5487ffffff,14,4,5,3,6,0,10,42,10,23
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-01-25,22.0,8629a5487ffffff,2,2,2,3,3,8,5,25,4,16
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-02-01,28.0,8629a5487ffffff,7,7,0,4,4,9,5,36,4,24
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-02-08,18.5,8629a5487ffffff,6,3,2,4,8,8,9,40,11,20
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-02-15,30.0,8629a5487ffffff,12,3,5,5,8,12,10,55,12,27
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-02-22,19.0,8629a5487ffffff,6,8,2,3,8,8,1,36,6,19
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-03-01,17.0,8629a5487ffffff,8,6,4,6,10,5,6,45,10,24
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-03-08,21.0,8629a5487ffffff,6,4,1,8,12,1,12,44,9,22
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-03-15,17.0,8629a5487ffffff,12,4,7,7,9,7,14,60,14,35
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-03-22,11.0,8629a5487ffffff,14,8,11,14,11,13,16,87,14,55
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-03-29,17.0,8629a5487ffffff,8,9,7,14,11,13,17,79,21,47
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-04-05,17.0,8629a5487ffffff,12,12,11,16,8,5,11,75,18,38
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-04-12,22.0,8629a5487ffffff,7,7,6,9,4,1,9,43,10,22
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-04-19,20.0,8629a5487ffffff,7,5,9,11,10,11,10,63,9,34
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-04-26,27.0,8629a5487ffffff,6,3,1,6,15,8,8,47,12,26
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-05-03,25.0,8629a5487ffffff,9,4,2,7,9,2,8,41,12,16
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-05-10,13.0,8629a5487ffffff,4,7,7,5,1,5,7,36,15,19
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-05-17,10.0,8629a5487ffffff,7,6,7,7,7,9,9,52,13,29
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-05-24,17.0,8629a5487ffffff,9,5,5,8,15,8,15,65,14,38
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-05-31,19.0,8629a5487ffffff,19,6,4,11,9,15,11,75,14,45
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-06-07,11.5,8629a5487ffffff,5,8,10,11,10,9,13,66,24,31
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-06-14,19.0,8629a5487ffffff,11,9,8,9,17,6,8,68,19,41
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-06-21,19.0,8629a5487ffffff,6,11,7,10,10,13,14,71,23,33
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-06-28,19.5,8629a5487ffffff,8,9,11,7,13,5,11,64,17,39
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-07-05,21.0,8629a5487ffffff,11,10,7,9,8,10,6,61,12,28
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-07-12,17.0,8629a5487ffffff,14,9,13,10,10,10,13,79,20,47
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-07-19,20.0,8629a5487ffffff,12,13,15,14,14,4,17,89,21,44
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-07-26,24.0,8629a5487ffffff,14,10,16,9,15,7,13,84,20,48
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-08-02,20.0,8629a5487ffffff,14,10,7,5,12,9,13,70,10,47
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-08-09,21.5,8629a5487ffffff,11,8,8,13,8,8,10,66,14,38
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-08-16,32.0,8629a5487ffffff,7,12,6,8,7,3,7,50,16,21
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-08-23,21.5,8629a5487ffffff,8,5,9,5,9,7,7,50,8,34
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-08-30,21.5,8629a5487ffffff,9,4,6,2,11,10,18,60,17,29
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-09-06,22.0,8629a5487ffffff,11,9,2,3,2,4,4,35,9,20
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-09-13,12.0,8629a5487ffffff,0,3,1,0,1,6,2,13,6,4
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-09-20,12.0,8629a5487ffffff,1,0,4,1,5,7,1,19,4,9
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-09-27,11.0,8629a5487ffffff,1,0,1,2,4,0,1,9,4,4
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-10-04,10.0,8629a5487ffffff,2,2,2,0,3,3,1,13,4,11
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-10-11,27.0,8629a5487ffffff,1,1,1,3,4,3,4,17,4,7
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-10-18,17.5,8629a5487ffffff,2,1,2,2,3,3,3,16,5,4
Taco Bell,33.5376,-117.7799,699 S Coast Hwy,Laguna Beach,92651.0,2021-10-25,10.0,8629a5487ffffff,4,2,1,3,0,0,0,10,4,4
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2020-12-28,10.0,8629a5497ffffff,17,20,12,12,10,20,16,107,19,71
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-01-04,10.0,8629a5497ffffff,11,13,9,11,18,22,19,103,26,60
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-01-11,9.0,8629a5497ffffff,20,16,11,7,16,19,25,114,32,65
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-01-18,10.0,8629a5497ffffff,22,10,14,21,25,16,23,131,35,75
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-01-25,10.0,8629a5497ffffff,13,16,10,15,24,28,23,129,39,64
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-02-01,9.0,8629a5497ffffff,13,14,13,21,19,19,10,109,28,70
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-02-08,10.0,8629a5497ffffff,12,14,11,19,11,19,13,99,29,55
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-02-15,11.0,8629a5497ffffff,13,22,11,15,20,23,22,126,29,80
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-02-22,9.0,8629a5497ffffff,20,20,21,15,24,25,20,145,39,91
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-03-01,10.0,8629a5497ffffff,19,11,13,22,27,23,21,136,40,73
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-03-08,9.0,8629a5497ffffff,16,21,10,15,17,9,16,104,26,65
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-03-15,9.0,8629a5497ffffff,15,19,10,18,21,22,8,113,27,71
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-03-22,9.0,8629a5497ffffff,15,13,13,16,13,24,12,106,29,69
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-03-29,8.5,8629a5497ffffff,18,23,26,17,18,18,18,138,31,88
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-04-05,9.0,8629a5497ffffff,13,15,7,14,18,10,13,90,29,52
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-04-12,9.0,8629a5497ffffff,14,21,8,26,23,20,16,128,33,80
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-04-19,9.0,8629a5497ffffff,11,18,14,9,20,12,12,96,22,64
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-04-26,9.0,8629a5497ffffff,10,24,20,12,24,20,16,126,28,80
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-05-03,10.0,8629a5497ffffff,23,34,14,15,17,14,20,137,36,79
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-05-10,7.0,8629a5497ffffff,13,11,14,13,28,16,15,110,24,63
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-05-24,9.0,8629a5497ffffff,11,16,12,13,16,16,15,99,26,56
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-05-31,10.0,8629a5497ffffff,17,12,16,13,17,21,10,106,24,66
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-06-07,10.0,8629a5497ffffff,18,13,10,14,12,14,10,91,24,51
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-06-14,7.0,8629a5497ffffff,15,16,13,15,13,16,13,101,21,67
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-06-21,9.0,8629a5497ffffff,9,17,19,17,19,18,15,114,25,77
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-06-28,9.0,8629a5497ffffff,8,16,10,10,5,7,13,69,15,46
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-07-05,10.0,8629a5497ffffff,8,16,10,14,15,12,16,91,26,50
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-07-12,8.0,8629a5497ffffff,19,14,10,14,16,12,8,93,21,62
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-07-19,8.5,8629a5497ffffff,12,14,12,18,14,15,15,100,26,58
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-07-26,10.0,8629a5497ffffff,5,9,12,17,12,13,17,85,28,49
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-08-02,8.0,8629a5497ffffff,12,13,12,23,21,14,10,105,28,63
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-08-09,9.0,8629a5497ffffff,12,10,11,14,19,10,7,83,24,51
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-08-16,9.0,8629a5497ffffff,17,20,8,17,12,19,18,111,29,63
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-08-23,8.0,8629a5497ffffff,11,12,14,10,15,15,9,86,22,55
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-08-30,9.0,8629a5497ffffff,9,9,20,22,22,19,9,110,21,74
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-09-06,9.0,8629a5497ffffff,11,13,11,17,25,11,7,95,30,52
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-09-13,8.0,8629a5497ffffff,9,9,1,21,15,15,10,80,22,47
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-09-20,7.0,8629a5497ffffff,12,19,18,15,6,7,13,90,25,54
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-09-27,9.0,8629a5497ffffff,11,8,9,9,21,13,14,85,19,53
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-10-04,9.0,8629a5497ffffff,7,14,11,10,11,17,4,74,23,44
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-10-11,9.0,8629a5497ffffff,21,21,7,8,19,15,2,93,29,58
Taco Bell,33.5655,-117.7082,27371 La Paz Rd,Laguna Niguel,92677.0,2021-10-18,8.0,8629a5497ffffff,1,1,2,3,3,4,2,16,0,11
